Group,SHA1,ID,Folder,FileName,Title,[Removed],"Sort Title",Version,Year,Publisher,Zone,DumpStatus,"Dump Info",Fixed,Trainer,Translation,Pirate,Cracked,Modified,Hack,"Extra Parameters",,,
"!Public Domain",,a38f1817a51fb6326bfad404a07a3e2bb43a1c36,,,CubMan,,,v1.0,,Aramis,,?,,,,,,,,,,,,
"Cyber Core",,37940cf5cf14bde3bd54049adb12a5f4b8586adb,,,"Cyber Core",,,@,1990,NEC,us,@,,@,Lives,@,@,@,@,@,@,,,
"Cyber Core",,75bbd695e55a01a423a6c2404335d75f5bb65437,,,"Cyber Core",,,@,1990,IGS,jp,@,@,@,@,@,@,@,@,@,@,,,
"Cyber Core",,a3f6f9fca2d4dbddb9d76e0b698d554210a97834,,,"Cyber Core",,,@,1990,IGS,jp,@,@,@,@,@,@,@,@,@,@,,,
"Cyber Core",,2d4c50e264083fdb09a924ab27e81f2e5b4847af,,,"Cyber Core",,,@,1990,IGS,jp,@,@,@,@,@,@,@,@,@,@,,,
"Cyber Core",,1791895b602d24141e7420dce41b933e0f2a14ee,,,"Cyber Core",,,@,1990,IGS,jp,@,,@,Lives,@,@,@,@,@,@,,,
"Cyber Core",,d0765259b06b12dfda66d8b861954ebc62022440,,,"Cyber Core",,,@,1990,NEC,us,@,@,@,@,@,@,@,@,@,@,,,
"Cyber Core",,22d93a9e619f7f5b313532f6c651010c8aef805f,,,"Cyber Core Sounds",,,,,,,?,,,,,,,,,,,,
@,,902deeca17b897091d6f581d1d5db916ba0cb0f7,,,"Cyber Cross",,,@,1989,Face,jp,@,"AKA Busou Keiji Cyber Cross",@,@,@,@,@,@,@,@,,,
@,,2545310838b3c261decbe9f87d62baa48e96b304,,,"Cyber Cross",,,@,1989,Face,jp,b,"AKA Busou Keiji Cyber Cross",@,@,@,@,@,@,@,@,,,
"Busou Keiji: Cyber Cross",,a0f3204f900a1f6f599f1051104d2d1157750829,,,"Cyber Cross",,,,1989,Face,jp,o,,,,,,,,,@,,,
@,,5bd23d66a272ae22ebcc905582da251fcbc2b1f2,,,"Cyber Dodge",,,@,1992,"Tonkin House",jp,@,"Bbits swapped",@,@,@,@,@,@,@,@,,,
@,,fd6e6ed4f8124a6db42dcddd34d08beacbb6dd52,,,"Cyber Dodge",,,@,1992,"Tonkin House",jp,@,@,@,@,@,@,@,@,@,@,,,
@,,3a860735700dcf7b5dfd83e63b2a50c715abccb5,,,"Cyber Knight",,,@,1990,"Tonkin House",jp,@,@,@,@,@,@,@,@,@,@,,,
"Cyber Knight",,c609cfef59b5187f0d946515ce2fee386820109b,,,"Cyber Knight Sounds",,,,,,,?,,,,,,,,,,,,
"Daichikun Crisis",,aa5dd2e4426b135c6c896abe1caaf9aa91a897b1,,,"Daichi-kun Crisis: Do Natural",,,,1989,Salio,jp,b,,,,,,,,,@,,,
"Daichikun Crisis",,f2edc799b1a1cef453d1a4b2605b7b802497002c,,,"Daichi-kun Crisis: Do Natural",,,,1989,Salio,jp,o,,,,,,,,,@,,,
"Daichikun Crisis",,5bbf5e6bd3d2cda38c3a6ef8189a159aaf709a98,,,"Daichi-kun Crisis: Do Natural",,,,1989,Salio,jp,?,,,,,,,,,@,,,
Daimakaimura,,cab9e4a1a8b6da07cc2c5cc35949928199a417ee,,,Daimakaimura,,,@,1990,"NEC Avenue",jp,@,@,@,@,@,@,@,@,@,@,,,
Daimakaimura,,e8e7075c3c8eef186188a9eab3680471f6a180da,,,"Daimakaimura Sounds",,,,,,,?,,,,,,,,,,,,
Daisenpuu,,ae6ca2b33a550008dcf0dac5ec16b81b6b76fa6f,,,Daisenpuu,,,@,1990,"NEC Avenue",jp,@,,@,Lives,@,@,@,@,@,@,,,
Daisenpuu,,81f8c8f01530bb3d22e2dd463202d0e26e7faf24,,,Daisenpuu,,,@,1990,"NEC Avenue",jp,@,@,@,@,@,@,@,@,@,@,,,
Daisenpuu,,9be1eb3253cfb360dc8a9ea0e29dcc1b79398e7b,,,Daisenpuu,,,@,1990,"NEC Avenue",jp,@,@,@,@,@,@,@,@,@,@,,,
Daisenpuu,,732afabe54738ceb1bfcdd1f27da970e94a32cb7,,,"Daisenpuu Sounds",,,,,,,?,,,,,,,,,,,,
@,,f28be050a4f880ed8292ed46bba71178997cf5c3,,,"Darius Alpha",,,@,1990,"NEC Avenue",jp,@,"SuperGrafx enhanced",@,Lives,@,@,@,@,@,@,,,
@,,f59c538fa632f687c356af70659fb07b37933f78,,,"Darius Alpha",,,@,1990,"NEC Avenue",jp,@,"SuperGrafx enhanced",@,@,@,@,@,@,@,@,,,
@,,4ca1ec23e1c02dc686573638a939136c3335368b,,,"Darius Alpha",,,@,1990,"NEC Avenue",jp,b,"SuperGrafx enhanced",@,@,@,@,@,@,@,@,,,
@,,20f74a2c0c839fae27387ca4a05b486b0e8f2681,,,"Darius Alpha",,,@,@,"Wave Translations",jp,@,"SuperGrafx enhanced",@,@,es,@,@,@,@,@,,,
"Darius Plus",,e2d633dee2f4596f51df801386f71f28d13fa64b,,,"Darius Plus",,,@,1990,"NEC Avenue",jp,@,"SuperGrafx enhanced",@,@,@,@,@,@,*,@,,,
"Darius Plus",,b6b818123d9ee9f28b8e238bc7ece868f06e700b,,,"Darius Plus",,,@,1990,"NEC Avenue",jp,b,"SuperGrafx enhanced",@,@,@,@,@,@,@,@,,,
"Darius Plus",,a362c06e4466b2b3dc7a682f892988189117ef62,,,"Darius Plus",,,@,1990,"NEC Avenue",jp,@,"SuperGrafx enhanced",@,@,@,@,@,@,@,@,,,
"Darius Plus",,74bd3bb402a594fb7616d30f17fcc2cf8278b2cb,,,"Darius Plus Sounds",,,,,,,?,,,,,,,,,,,,
@,,8c0cf2b058daef3ff5438808bfd48b9393c23b58,,,"Darkwing Duck",,,@,1992,"Turbo Technologies",us,@,@,@,@,@,@,@,@,@,@,,,
@,,40eeea577535ab1c7937131037150c164f620df0,,,"Darkwing Duck",,,@,1992,"Turbo Technologies",us,@,"Bbits swapped",@,@,@,@,@,@,@,@,,,
@,,17aebe3d2f9a52a10fd16c4bc3f1afbcdf98f58d,,,"Darkwing Duck",,,@,1992,"Turbo Technologies",us,@,,@,Lives,@,@,@,@,@,@,,,
@,,7e3ad77375d9c62e060cd6f6e57493196a4a739d,,,"Davis Cup Tennis",,,@,1991,NEC,us,@,@,@,@,@,@,@,@,@,@,,,
@,,c948413448a05423229d95c1602a0791130698c9,,,"Davis Cup Tennis",,,@,1991,NEC,us,@,"Bbits swapped",@,@,@,@,@,@,@,@,,,
"Dead Moon",,40dcc379154401fe16d12fb5745a3f2dae6562cf,,,"Dead Moon",,,@,1992,"Natsume | Turbo Technologies",us,@,,@,Lives,@,@,@,@,@,@,,,
"Dead Moon",,9d19fa4dae320510b2ece763c86b2b17a6c339f4,,,"Dead Moon: Gessekai no Akumu",,,@,@,"Romhack BR",jp,@,@,@,@,pt,@,@,@,@,@,,,
"Dead Moon",,cfc7d6b62b0fd6afc6dfe5c0002f44369e9f8c3a,,,"Dead Moon: Gessekai no Akumu",,,@,1991,TSS,jp,@,,@,Lives,@,@,@,@,@,@,,,
"Dead Moon",,577b58b7ae50f9700138072cf12ff86c91c53982,,,"Dead Moon: Gessekai no Akumu",,,@,1991,TSS,jp,b,@,@,@,@,@,@,@,@,@,,,
"Dead Moon",,16f2855c7f8c80ddb76a7f00d3304434c3777aef,,,"Dead Moon: Gessekai no Akumu",,,@,@,"Romhack BR",jp,@,,@,Lives,pt,@,@,@,@,@,,,
"Dead Moon",,d86ba171b459c286243306407311d85d013a2833,,,"Dead Moon: Gessekai no Akumu",,,,1991,TSS,jp,?,,,,,,,,,@,,,
"Dead Moon",,c6e620872bcbb6ced2029a8a80d441cdf773e1a0,,,"Dead Moon: Tsuki Sekai no Akumu",,,,,,jp,b,,,,,,,,,,,,
"Deep Blue",,b9ada12dd01024b63eabfa50aec234bfb2fbc343,,,"Deep Blue",,,@,1990,NEC,us,@,,@,Energy,@,@,@,@,@,@,,,
"Deep Blue",,798b4e2ee941c064ef93f6cc13ae44ee98593672,,,"Deep Blue: Kaitei Shinwa",,,,,,jp,?,,,,,,,,,,,,
"Deep Blue",,f9cb1e26b4274759890844c36d8fd8e9cd1a195c,,,"Deep Blue: Kaitei Shinwa",,,@,1989,Pack-In-Video,jp,@,@,@,@,@,@,@,@,@,@,,,
"Deep Blue",,ea38d7742c3d054720a2092a2f3d5522b1138a3d,,,"Deep Blue: Kaitei Shinwa",,,@,1989,Pack-In-Video,jp,@,,@,Energy,@,@,@,@,@,@,,,
@,,2968cc36700ae503df9cb14d5e190e0aa883d420,,,"Detana!! TwinBee",,,@,1992,Konami,jp,@,,@,Lives,@,@,@,@,@,@,,,
@,,3bf4316422227d2c23b1c6627f7b5e0966f5e35f,,,"Detana!! TwinBee",,,@,1992,Konami,jp,o,@,@,@,@,@,@,@,@,@,,,
"Detana!! TwinBee",,c4e5a7ef9ac62e12d4d6dc4eeca3e723acaec7c9,,,"Detana!! TwinBee Sounds",,,,,,,?,,,,,,,,,,,,
"Devil's Crush",,b1af775ed781e4bf7d9bd0682f5f712ae5d4e51b,,,"Devil's Crush",,,@,1990,NEC,us,@,,@,Lives,@,@,@,@,@,@,,,
"Devil's Crush",,c558d76888571b2b79b15aa4b8409a8e28f5e95c,,,"Devil's Crush Sounds",,,,,,,?,,,,,,,,,,,,
"Devil's Crush",,836d41965919fd01171e6a0459cd3ba7fe7b8c9c,,,"Devil Crash",,,,,,jp,?,,,,,,,,,,,,
"Devil's Crush",,3f17bd9b94da2bde3b83dde006bfb1a3f940ce6a,,,"Devil Crash: Naxat Pinball",,,,1990,Naxat,jp,o,,,,,,,,,@,,,
"Devil's Crush",,dae45e3f798af7412ae8dee1a835a33002e058af,,,"Devil Crash: Naxat Pinball",,,@,1990,Naxat,jp,@,,@,Lives,@,@,@,@,@,@,,,
"Devil's Crush",,808638c33e110285d0d9415bc046b94a84b02c6a,,,"Devil Crash: Naxat Pinball",,,@,1990,Naxat,jp,@,@,@,@,@,@,@,@,@,@,,,
@,,d206acbee368b4994dbca97ef9c9e09a36cee688,,,"Die Hard",,,@,@,"Wave Translations",jp,@,,@,Energy,es,@,@,@,@,@,,,
@,,ae01c948903cca1c849d77f68bffb3e533efcf50,,,"Die Hard",,,@,@,"DarknessSavior - Spinner 8",jp,@,@,@,@,en,@,@,@,@,@,,,
@,,8ba07b91f670c633e27e3e869b99242b58e9d3ef,,,"Die Hard",,,@,@,"Wave Translations",jp,@,@,@,@,es,@,@,@,@,@,,,
@,,96aeca126bb6ac0ca0df5ee260a8a1ee25f44d6d,,,"Die Hard",,,@,1990,Pack-In-Video,jp,@,@,@,@,@,@,@,@,@,@,,,
@,,8ca0b996105b3eed11a5ba43b9364e57dddf0096,,,"Die Hard",,,@,@,"DarknessSavior - Spinner 8",jp,@,,@,Energy,en,@,@,@,@,@,,,
@,,6a72c892b6f560200912bdad873fa03ab0059f1b,,,"Die Hard",,,@,1990,Pack-In-Video,jp,@,,@,Energy,@,@,@,@,@,@,,,
"!Public Domain",,8ef5b0570ea23a94ef080552b13408a1094f85c3,,,"Digit Print Sample",,,,,,,?,,,,,,,,,,,,
@,,2b822e187298fd1c053134eee10ef6c28262e83b,,,"Digital Champ",,,@,1989,Naxat,jp,@,@,@,@,@,@,@,@,@,@,,,
@,,e0af39b67be8c5086795b3dca95f469624aca428,,,"Digital Champ",,,@,1989,Naxat,jp,@,@,@,@,@,@,@,@,@,@,,,
@,,4abfdbbf65db7708e6a7e55f948e95e0c683c7b6,,,"Digital Champ",,,@,1989,Naxat,jp,b,@,@,@,@,@,@,@,@,@,,,
"Digital Champ",,367a8ca05169f47d71ad76623a573c21d3a2d007,,,"Digital Champ Sounds",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,69346783f784d25d0ff09a51a9ea1c7b719230f3,,,"Direct Pixel Plotter",,,,,"Gravis Zero",,?,,,,,,,,,,,,
"Don Doko Don",,a32d06bf7951607059d0eb789d74009b865b6764,,,"Don Doko Don",,,@,1990,Taito,jp,@,@,@,@,@,@,@,@,@,@,,,
"Don Doko Don",,1c4bb01b5077956be0f18369261aff6567e563c2,,,"Don Doko Don",,,@,1990,Taito,jp,@,,@,Lives,@,@,@,@,@,@,,,
"Don Doko Don",,c208c7cc3ae80e921f8ea793b63eb4e7aef6d3e9,,,"Don Doko Don",,,@,1990,Taito,jp,b,@,@,@,@,@,@,@,@,@,,,
"Don Doko Don",,ba74470fb27ff32c9b2b28e08843f39c97a0ba4c,,,"Don Doko Don Sounds",,,,,,,?,,,,,,,,,,,,
Cratermaze,,cc1f64dd56e724f9fa605d0b10329b942bd6deae,,,"Doraemon: Meikyuu Daisakusen",,,,,,jp,?,,,,,,,,,,,,
Cratermaze,,0853bd059b1a5a8cc48c76c4e7587220361e6a01,,,"Doraemon: Meikyuu Daisakusen",,,@,1989,Hudson,jp,@,"Bcorrupt gfx",@,@,@,@,@,@,@,@,,,
Cratermaze,,5a6b167deb0fe7aea188c2cb322fb0c495404ec8,,,"Doraemon: Meikyuu Daisakusen",,,,,,jp,b,,,,,,,,,,,,
Cratermaze,,81769dc4e2e669f6ae98872d22c52ac290530a28,,,"Doraemon: Meikyuu Daisakusen",,,@,1989,Hudson,jp,@,@,@,@,@,@,@,@,@,@,,,
Cratermaze,,79a7081d55ace9dae9e07b20f17613f97ab62b19,,,"Doraemon: Meikyuu Daisakusen Sounds",,,,,,,?,,,,,,,,,,,,
@,,feea7cb74d4e256eb75ab46fcfc40c21743d5487,,,"Doraemon: Nobita no Dorabian Night",,,@,1991,Hudson,jp,@,@,@,@,@,@,@,@,@,@,,,
@,,ebc7c333148ed20a9f0d2625ff41bcd254ff3c9b,,,"Doraemon: Nobita no Dorabian Night",,,@,1991,Hudson,jp,@,,@,Lives,@,@,@,@,@,@,,,
"Double Dungeons",,1371b31735279a48cf6e3bf0e4684ae8d4cc9e52,,,"Double Dungeons",,,@,1989,"Masaya | NCS",jp,b,@,@,@,@,@,@,@,@,@,,,
"Double Dungeons",,4e81f6cfa47ed941922492889be432041ff99e25,,,"Double Dungeons",,,@,1990,NEC,us,@,@,@,@,@,@,@,@,@,@,,,
"Double Dungeons",,07dbea4c5e67cd4518535805801e8dad76130bd7,,,"Double Dungeons",,,@,1989,"Masaya | NCS",jp,b,@,@,@,@,@,@,@,@,@,,,
"Double Dungeons",,9d90d30a67daf420efd52f7f5dd10834af93d350,,,"Double Dungeons",,,@,1990,NEC,us,@,"Bbits swapped",@,@,@,@,@,@,@,@,,,
"Double Dungeons",,a5a032283f24a4e487715ffb36b3fc4615656b37,,,"Double Dungeons",,,@,1989,"Masaya | NCS",jp,@,@,@,@,@,@,@,@,@,@,,,
"Double Dungeons",,680f3a3a1779b02fb6ad9ab1900f952507aca6ad,,,"Double Dungeons Sounds",,,,,,,?,,,,,,,,,,,,
Download,,3f3203cacf25bf4831c792c687d99a3aaf2cfa37,,,Download,,,@,1990,"NEC Avenue",jp,@,@,@,@,@,@,@,@,@,@,,,
Download,,6caaa1747d21dc96bde831e267a4fd896af63979,,,Download,,,@,1990,"NEC Avenue",jp,@,@,@,@,@,@,@,@,@,@,,,
Download,,847bd22cccdf929def8fc348b973faee2688e648,,,Download,,,@,1990,"NEC Avenue",jp,@,@,@,@,@,@,@,@,@,@,,,
Download,,13aa02682ae481c60d13d52d5790b5793392c23f,,,Download,,,@,1990,"NEC Avenue",jp,@,,@,Energy,@,@,@,@,@,@,,,
Download,,ee4a7f7dda0b22aaf043eaa4820759ddc20dff37,,,Download,,,@,1990,"NEC Avenue",jp,@,"Bcorrupt gfx",@,@,@,@,@,@,@,@,,,
Download,,ce1975f231993d3176d4839cd30ff9bd15da90a3,,,"Download Sounds",,,,,,,?,,,,,,,,,,,,
@,,6367a280e0c7e8bbfb6a1c6888b25c63841ca79b,,,"Dragon's Curse",,,@,@,Raph99,us,@,,@,Energy,fr,@,@,@,@,@,,,
@,,a12feeca4b93d17a208f3c430ae767ed87b9010d,,,"Dragon's Curse",,,@,1990,"Hudson | NEC",us,@,"Bbits swapped",@,@,@,@,@,@,@,@,,,
@,,31ce06e8d8fb343e28326b6135cc4e182ae705a3,,,"Dragon's Curse",,,@,@,Raph99,us,@,@,@,@,fr,@,@,@,@,@,,,
@,,39b382725e38d6303ae2b19f1cabbd96ca661b07,,,"Dragon's Curse",,,@,1990,"Hudson | NEC",us,@,@,@,@,@,@,@,@,@,@,,,
@,,5d21ce5d69a91744a3d4655a5db0df5da7c59a02,,,"Dragon's Curse",,,@,1990,"Hudson | NEC",us,@,,"PC Engine compatible",Energy,@,@,@,@,@,@,,,
@,,6202bd06737cd53b664d1df46ada79169c649682,,,"Dragon's Curse",,,@,1990,"Hudson | NEC",us,@,,@,Energy,@,@,@,@,@,@,,,
"Dragon's Curse",,9dd1a2b91adaa9433861c500b1c0d34dec87a433,,,"Dragon's Curse Sounds",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,f37b37406abc2b21983070b9cf908d21b7455d8d,,,"Dragon 2 Win Prototype",,,"with perso",,Zeograd,,?,,,,,,,,,,,,
"!Public Domain",,dcd3502e22a9a8f37a1032836cf8d4184d563311,,,"Dragon 2 Win Prototype",,,,,Zeograd,,?,,,,,,,,,,,,
@,,000c2855d4f1fd64ffea7a05e333dc2851d3eaa0,,,"Dragon Egg!",,,@,1991,"Masaya | NCS",jp,b,@,@,@,@,@,@,@,@,@,,,
@,,8f2ce8ef7c904cc61b0121d8c463620f95292e65,,,"Dragon Egg!",,,@,1991,"Masaya | NCS",jp,@,,@,Lives,@,@,@,@,@,@,,,
@,,95d81c109c6070bb12d249b1e986c954cd375d8b,,,"Dragon Egg!",,,@,1991,"Masaya | NCS",jp,@,,@,Energy,@,@,@,@,@,@,,,
@,,4615179861b9db1d6e1ead78d0ee7ebbbd046249,,,"Dragon Egg!",,,@,1991,"Masaya | NCS",jp,@,,@,"Energy | Lives",@,@,@,@,@,@,,,
@,,56c69f24b542fea72cc753ddf0e4bb23974adbdf,,,"Dragon Egg!",,,@,1991,"Masaya | NCS",jp,@,@,@,@,@,@,@,@,@,@,,,
@,,b14609c0c3e97d136126884648d957aaea6372b4,,,"Dragon Egg!",,,@,1991,"Masaya | NCS",jp,b,@,@,@,@,@,@,@,@,@,,,
@,,ee3c1755f4adbafa9cabc7471d8fc1a3bcc92d4c,,,"Dragon Egg!",,,@,1991,"Masaya | NCS",jp,b,@,@,@,@,@,@,@,@,@,,,
"Dragon Saber: After Story of Dragon Spirit",,ceb12894ca70e76e03c26ab4ea979a93ec7b62d1,,,"Dragon Saber",,,@,1991,Namco,jp,@,,@,Energy,@,@,@,@,@,@,,,
"Dragon Saber: After Story of Dragon Spirit",,2c942e5a9a089a16c19486372c79d0c760753aed,,,"Dragon Saber",,,@,1991,Namco,jp,b,"AKA After Story of Dragon Spirit",@,@,@,@,@,@,@,@,,,
"Dragon Saber: After Story of Dragon Spirit",,69ab395e191d016bebc282df99de951d107e571b,,,"Dragon Saber",,,@,1991,Namco,jp,@,,@,Lives,@,@,@,@,@,@,,,
"Dragon Saber: After Story of Dragon Spirit",,d005c630d5494fa8692b3beedc6fa8b2e11e74a4,,,"Dragon Saber",,,@,1991,Namco,jp,b,"AKA After Story of Dragon Spirit",@,@,@,@,@,@,@,@,,,
"Dragon Saber: After Story of Dragon Spirit",,a2f17e33a36d6e67052ad4a1c3343e2e6624eb85,,,"Dragon Saber",,,@,1991,Namco,jp,@,"AKA After Story of Dragon Spirit",@,@,@,@,@,@,@,@,,,
"Dragon Saber: After Story of Dragon Spirit",,6b058aa83c412631bed4a23337d1aa98e7b5dfea,,,"Dragon Saber: After Story of Dragon Spirit Sounds",,,,,,,?,,,,,,,,,,,,
"Dragon Spirit",,3ceb45be2eb1f248cda8cbe03b40507849b231f1,,,"Dragon Spirit",,,@,1989,NEC,us,@,@,"PC Engine compatible",@,@,@,@,@,@,@,,,
"Dragon Spirit",,342019882e409bfc5ad733bce4f3e1cb9ab10467,,,"Dragon Spirit",,,@,@,Raph99,jp,@,@,@,@,fr,@,@,@,@,@,,,
"Dragon Spirit",,7c5a423145e75decb014f7c1f2ab785de609d2a9,,,"Dragon Spirit",,,@,1988,Namco,jp,@,,@,Lives,@,@,@,@,@,@,,,
"Dragon Spirit",,dcd5d9a00944725a308a4d42bebce8a3b2537bf7,,,"Dragon Spirit",,,@,1989,NEC,us,@,,"PC Engine compatible",Energy,@,@,@,@,@,@,,,
"Dragon Spirit",,a0ec86607511f1e200ae1433b154b1988c01d7f8,,,"Dragon Spirit",,,@,@,Raph99,jp,@,,@,Lives,fr,@,@,@,@,@,,,
"Dragon Spirit",,dcbbe4624081fd953ba589d183d20685777083c1,,,"Dragon Spirit",,,@,1988,Namco,jp,@,,@,Energy,@,@,@,@,@,@,,,
"Dragon Spirit",,032ef8b89b72ed30262d29427a0beda14ff00ce8,,,"Dragon Spirit",,,@,@,Raph99,jp,@,,@,Energy,fr,@,@,@,@,@,,,
"Dragon Spirit",,09b037fde801b71d1ff343c40ff5a58372b9a514,,,"Dragon Spirit",,,@,1988,Namco,jp,@,@,@,@,@,@,@,@,@,@,,,
"Dragon Spirit",,ac433c059898576a43ad74f6a09d8e414f038d31,,,"Dragon Spirit",,,@,1989,NEC,us,@,,@,Lives,@,@,@,@,@,@,,,
"Dragon Spirit",,89cf2ccc1c85ff75f488bc94e41c2624292d2f53,,,"Dragon Spirit",,,@,1989,NEC,us,@,"Bcorrupt gfx","PC Engine compatible",@,@,@,@,@,@,@,,,
"Dragon Spirit",,067f7a2db470c5a05144cc1a11c66f3d9b8dbd48,,,"Dragon Spirit Sounds",,,,,,,?,,,,,,,,,,,,
"Drop Off",,e9f8deef2b14b2a20aa3b5233606afd489315456,,,"Drop Off",,,@,1990,NEC,us,@,@,"PC Engine compatible",@,@,@,@,@,@,@,,,
"Drop Off",,0ccbc76f4861b7ff4d5615a3a8149d0055c38a00,,,"Drop Rock Hora Hora",,,,1990,"Data East",jp,,,,,,,,,,@,,,
"Drop Off",,b1b28d6dac76c3e3547f0a5a695110fd506643e0,,,"Drop Rock Hora Hora",,,@,1990,"Data East",jp,@,@,@,@,@,@,@,@,@,@,,,
"Drop Off",,6dc65b038c082841a99aeee2fda39dfe012a7a3f,,,"Drop Rock Hora Hora",,,,,,jp,?,,,,,,,,,,,,
"Drop Off",,e318f563fd560890efbfe1a14f2ff69ed8088470,,,"Drop Rock Hora Hora",,,@,1990,"Data East",jp,b,@,@,@,@,@,@,@,@,@,,,
"Drop Off",,ec0ced13625c2aa4894b7e45d529fa51a09cab90,,,"Drop Rock Hora Hora",,,,,,jp,b,,,,,,,,,,,,
"Drop Off",,d3c7f20334ba1176287a104781f94fb038bdb6f4,,,"Drop Rock Hora Hora Sounds",,,,,,,?,,,,,,,,,,,,
"Dungeon Explorer",,fd813b0f9e0447827e8045d63593e956eadd59e5,,,"Dungeon Explorer",,,@,1989,Hudson,jp,b,@,@,@,@,@,@,@,@,@,,,
"Dungeon Explorer",,db28e92c8e1018435ea8fdda34c8e9367c0c1337,,,"Dungeon Explorer",,,@,1989,Hudson,jp,@,"Bno sound - freezes",@,@,@,@,@,@,@,@,,,
"Dungeon Explorer",,d6d18128d55d886a9b6a8c8ea65af76e783001f9,,,"Dungeon Explorer",,,@,1989,"Hudson | NEC",us,@,@,@,@,@,@,@,@,@,@,,,
"Dungeon Explorer",,b83ef8a425988fa71030c87e24eac366ebe8ead1,,,"Dungeon Explorer",,,@,1989,Hudson,jp,b,@,@,@,@,@,@,@,@,@,,,
"Dungeon Explorer",,77caece9655a0e14330884673ffb41ff2bb625c4,,,"Dungeon Explorer",,,@,1989,Hudson,jp,@,@,@,@,@,@,@,@,@,@,,,
"Dungeon Explorer",,775b9407ab950c7303141f85f7a6b6c523298abd,,,"Dungeon Explorer",,,@,1989,"Hudson | NEC",us,o,@,"PC Engine compatible",@,@,@,@,@,@,@,,,
"Dungeon Explorer",,c547cf957ca3331e215e9a7dd12cde92a70a1f4c,,,"Dungeon Explorer",,,@,1989,"Hudson | NEC",us,@,"Bbits swapped",@,@,@,@,@,@,@,@,,,
"Dungeon Explorer",,098202cb0b867539ca03460698b576b35c888c42,,,"Dungeon Explorer Sounds",,,,,,,?,,,,,,,,,,,,
"!Public Domain",,17c56fae896a3f47d22a421f3880980a5fd016fc,,,"Eagan's Idea of Clear Water",,,,,Eagix,,?,,,,,,,,,,,,
"!Public Domain",,e347d6efde77a2fbd200ef2fe21c56614846d329,,,"Eagan's Idea of Clear Water",,,"REAL Water",,Eagix,,?,,,,,,,,,,,,
"!Public Domain",,0027b737a73e55cd736ffefef71282fd709bdb2b,,,"Eagan's Rendered Sprite Demo",,,,,"Eagan Rackley",,?,,,,,,,,,,,,
"!Public Domain",,578aa0f3efb88071f92292ee6e501ebb89016e4d,,,"Eagan's Rotating Triangle",,,,,Eagix,,?,,,,,,,,,,,,
"!Public Domain",,4fdbf406cc15ec17ae4ffdd250eeabbd641c2e74,,,"Eaggy's Little Demo",,,,,Eagix,,?,,,,,,,,,,,,
"!Public Domain",,60f4d54f2cf736726964ec3d8074bbd519c17b89,,,Echo,,,,,Trilinear,,?,,,,,,,,,,,,
Energy,,d237dff176ef5193885fdc4abb469f6435dd2aac,,,Energy,,,@,@,"Cabbage - Onionzoo",jp,@,@,@,@,en,@,@,@,"faster text & intro skip Cabbage",@,,,
Energy,,8a43ac4f92cf6715e95b607c75e5c9e43b1c7575,,,Energy,,,@,1989,"Masaya | NCS",jp,@,@,@,@,@,@,@,@,@,@,,,
Energy,,8104b56c7f41cc6011bf81e27840f4d3f169ffdf,,,"Energy Sounds",,,,,,,?,,,,,,,,,,,,
@,,33e044cf61b20679438aba51a845043fb938fcf2,,,"F-1 Dream",,,@,1989,"NEC Avenue",jp,@,@,@,@,@,@,@,@,@,@,,,
@,,15ec2d860433f4095d34b212150e315e82ff04c6,,,"F-1 Dream",,,@,1989,"NEC Avenue",jp,@,@,@,@,@,@,@,@,@,@,,,
@,,3e1b0829cc44cd254bbfdbcc29a4045d53d32639,,,"F-1 Dream",,,@,1989,"NEC Avenue",jp,@,@,@,@,@,@,@,@,@,@,,,
@,,ba89f45d9b2ebd331da570f9e03ab0c8ae2cc835,,,"F-1 Pilot: You're King of Kings",,,@,1989,Pack-In-Video,jp,@,@,@,@,@,@,@,@,@,@,,,
@,,6eeb1a6db725c9e96d1a4b24a8d3a944b12813e1,,,"F1 Circus",,,@,1990,Nichibutsu,jp,@,@,@,@,@,@,@,@,@,@,,,
@,,9a83f109f785fe75d58661645c95ff25a0699571,,,"F1 Circus",,,@,1990,Nichibutsu,jp,@,@,@,@,@,@,@,@,@,@,,,
"F1 Circus '91: World Championship",,e424bb52a3739c7c4723a81d16a091ae2dba49eb,,,"F1 Circus '91",,,@,1991,Nichibutsu,jp,@,,@,@,@,@,@,@,@,@,,,
"F1 Circus '91: World Championship",,c69c9abee11930b36a50ec2b71cba10f5d4df289,,,"F1 Circus '91",,,@,1991,Nichibutsu,jp,b,,@,@,@,@,@,@,@,@,,,
"F1 Circus '91: World Championship",,c05eb6932cd8d03148f635e961c1fd0b0ce834fb,,,"F1 Circus '91",,,@,1991,Nichibutsu,jp,b,,@,@,@,@,@,@,@,@,,,
"F1 Circus '91: World Championship",,8a78b5d74692c7dda9876f0cb496afb02e4d3e8f,,,"F1 Circus '91",,,@,1991,Nichibutsu,jp,b,,@,@,@,@,@,@,@,@,,,
"F1 Circus '91: World Championship",,0c2f757fd7a2df63448fde8a033f340da7ced0b6,,,"F1 Circus '91",,,@,1991,Nichibutsu,jp,b,,@,@,@,@,@,@,@,@,,,
